date,channel,campaign,spend,impressions,clicks,conversions
2025-07-26,meta_ads,lead_gen_form,30.0,741,39,0
2025-07-26,linkedin,decision_makers,44.95,242,11,0
2025-07-26,linkedin,saas_founders,18.41,100,5,0
2025-07-26,linkedin,enterprise_it,51.8,280,7,0
2025-07-26,organic,organic_traffic,0.0,2947,476,18
2025-07-26,email,welcome_drip,5.89,1014,39,1
2025-07-26,email,reactivation,4.62,630,30,1
2025-07-26,email,weekly_newsletter,7.98,930,30,2
2025-07-26,email,product_update,6.33,816,24,1
2025-07-27,google_ads,brand_search,91.35,4240,106,2
2025-07-27,google_ads,competitor_kw,71.14,1815,55,1
2025-07-27,google_ads,retargeting_display,100.16,1080,72,1
2025-07-27,google_ads,shopping_feed,87.37,1323,63,1
2025-07-27,meta_ads,lookalike_broad,69.05,1680,42,1
2025-07-27,meta_ads,retargeting_web,89.21,2052,57,0
2025-07-27,meta_ads,lead_gen_form,38.95,352,22,0
2025-07-27,linkedin,decision_makers,51.01,192,12,0
2025-07-27,linkedin,enterprise_it,21.34,56,2,0
2025-07-27,organic,organic_traffic,0.0,1554,203,10
2025-07-27,email,welcome_drip,8.8,624,39,2
2025-07-27,email,weekly_newsletter,5.17,798,21,1
2025-07-27,email,product_update,7.64,1131,29,1
2025-07-28,google_ads,brand_search,267.77,6732,187,4
2025-07-28,google_ads,competitor_kw,179.35,1455,97,4
2025-07-28,google_ads,retargeting_display,128.27,2160,108,4
2025-07-28,meta_ads,video_awareness,213.98,4540,227,8
2025-07-28,meta_ads,lead_gen_form,143.9,4720,118,1
2025-07-28,organic,organic_traffic,0.0,2604,798,19
2025-07-28,email,welcome_drip,18.04,3726,162,4
2025-07-28,email,reactivation,13.91,2210,85,4
2025-07-28,email,weekly_newsletter,5.74,696,24,1
2025-07-29,google_ads,brand_search,192.74,4329,111,3
2025-07-29,google_ads,competitor_kw,120.0,4180,110,2
2025-07-29,google_ads,retargeting_display,227.39,6956,188,6
2025-07-29,google_ads,shopping_feed,202.41,8510,230,5
2025-07-29,meta_ads,retargeting_web,203.83,2370,158,1
2025-07-29,meta_ads,video_awareness,192.41,3725,149,2
2025-07-29,linkedin,decision_makers,106.45,364,14,0
2025-07-29,linkedin,saas_founders,47.06,240,8,0
2025-07-29,linkedin,enterprise_it,130.4,360,18,0
2025-07-29,organic,organic_traffic,0.0,952,173,30
2025-07-29,email,welcome_drip,16.87,2432,76,3
2025-07-29,email,weekly_newsletter,15.57,2886,74,3
2025-07-29,email,product_update,17.19,1292,68,2
2025-07-30,google_ads,brand_search,181.48,7164,199,4
2025-07-30,google_ads,competitor_kw,143.06,5005,143,3
2025-07-30,google_ads,retargeting_display,240.03,2368,148,4
2025-07-30,meta_ads,lookalike_broad,119.85,1365,91,2
2025-07-30,meta_ads,retargeting_web,130.92,5460,210,4
2025-07-30,meta_ads,video_awareness,115.04,6014,194,6
2025-07-30,linkedin,decision_makers,55.0,210,10,0
2025-07-30,linkedin,saas_founders,116.69,975,25,0
2025-07-30,linkedin,enterprise_it,71.31,242,11,0
2025-07-30,organic,organic_traffic,0.0,1127,593,13
2025-07-30,email,welcome_drip,11.01,2414,71,5
2025-07-30,email,reactivation,19.58,5957,161,5
2025-07-30,email,weekly_newsletter,9.94,1080,60,2
2025-07-30,email,product_update,17.98,3456,96,5
2025-07-31,google_ads,brand_search,263.75,2436,116,3
2025-07-31,google_ads,competitor_kw,102.27,1260,42,1
2025-07-31,google_ads,retargeting_display,114.85,3458,91,2
2025-07-31,google_ads,shopping_feed,134.28,1848,77,3
2025-07-31,meta_ads,lookalike_broad,175.88,4625,125,1
2025-07-31,meta_ads,retargeting_web,132.51,6688,209,2
2025-07-31,meta_ads,video_awareness,114.25,3383,199,6
2025-07-31,meta_ads,lead_gen_form,109.09,3034,82,2
2025-07-31,linkedin,decision_makers,65.56,760,19,0
2025-07-31,linkedin,saas_founders,103.37,336,16,0
2025-07-31,linkedin,enterprise_it,63.5,276,12,0
2025-07-31,organic,organic_traffic,0.0,1679,279,14
2025-07-31,email,welcome_drip,7.84,690,46,3
2025-07-31,email,reactivation,15.83,1254,57,4
2025-07-31,email,weekly_newsletter,13.5,1344,64,3
2025-08-01,google_ads,brand_search,179.44,2716,97,3
2025-08-01,google_ads,competitor_kw,111.84,1127,49,1
2025-08-01,google_ads,retargeting_display,192.67,3444,123,5
2025-08-01,google_ads,shopping_feed,274.09,8140,220,5
2025-08-01,meta_ads,lookalike_broad,71.38,1176,42,1
2025-08-01,meta_ads,retargeting_web,182.02,5610,170,3
2025-08-01,linkedin,saas_founders,125.06,775,25,0
2025-08-01,linkedin,enterprise_it,113.88,616,28,0
2025-08-01,organic,organic_traffic,0.0,1078,549,22
2025-08-01,email,welcome_drip,16.79,1159,61,2
2025-08-01,email,reactivation,12.8,3024,84,4
2025-08-01,email,weekly_newsletter,14.89,2212,79,2
2025-08-01,email,product_update,20.52,2128,112,5
2025-08-02,google_ads,competitor_kw,106.98,1955,85,3
2025-08-02,google_ads,retargeting_display,47.2,880,22,0
2025-08-02,meta_ads,lookalike_broad,82.68,1900,76,2
2025-08-02,meta_ads,retargeting_web,29.42,2052,54,0
2025-08-02,meta_ads,video_awareness,78.46,855,45,1
2025-08-02,meta_ads,lead_gen_form,82.37,1452,66,1
2025-08-02,linkedin,decision_makers,40.05,90,5,0
2025-08-02,linkedin,saas_founders,29.62,140,5,0
2025-08-02,linkedin,enterprise_it,46.77,285,15,0
2025-08-02,organic,organic_traffic,0.0,2657,757,24
2025-08-02,email,reactivation,3.51,300,12,0
2025-08-02,email,weekly_newsletter,3.76,551,19,0
2025-08-02,email,product_update,4.33,456,19,1
2025-08-03,google_ads,brand_search,53.99,588,21,0
2025-08-03,google_ads,shopping_feed,64.89,1482,38,1
2025-08-03,meta_ads,lookalike_broad,50.64,864,54,1
2025-08-03,meta_ads,retargeting_web,89.36,2052,76,2
2025-08-03,meta_ads,video_awareness,41.43,504,24,0
2025-08-03,meta_ads,lead_gen_form,90.05,1518,69,2
2025-08-03,linkedin,enterprise_it,21.55,175,5,0
2025-08-03,organic,organic_traffic,0.0,1415,139,11
2025-08-03,email,reactivation,7.15,1326,39,2
2025-08-03,email,weekly_newsletter,4.51,510,15,1
2025-08-03,email,product_update,2.84,270,15,0
2025-08-04,google_ads,brand_search,94.55,1840,46,1
2025-08-04,google_ads,competitor_kw,120.65,2112,64,2
2025-08-04,google_ads,retargeting_display,202.23,5075,145,4
2025-08-04,meta_ads,lookalike_broad,75.84,1403,61,1
2025-08-04,meta_ads,retargeting_web,98.13,3108,84,3
2025-08-04,meta_ads,video_awareness,156.57,9090,303,11
2025-08-04,meta_ads,lead_gen_form,160.9,4107,111,1
2025-08-04,linkedin,decision_makers,92.55,364,13,0
2025-08-04,linkedin,enterprise_it,57.27,608,16,0
2025-08-04,organic,organic_traffic,0.0,2913,383,26
2025-08-04,email,welcome_drip,5.96,552,24,1
2025-08-04,email,reactivation,10.97,1558,41,1
2025-08-04,email,weekly_newsletter,13.81,3420,95,4
2025-08-04,email,product_update,18.87,2900,145,9
2025-08-05,google_ads,brand_search,121.99,1218,58,1
2025-08-05,google_ads,competitor_kw,223.28,5400,135,4
2025-08-05,google_ads,retargeting_display,202.6,7080,177,7
2025-08-05,google_ads,shopping_feed,144.41,2628,73,3
2025-08-05,meta_ads,retargeting_web,166.89,4992,128,3
2025-08-05,meta_ads,video_awareness,136.51,2200,110,1
2025-08-05,linkedin,decision_makers,59.76,168,8,0
2025-08-05,linkedin,saas_founders,68.77,176,11,0
2025-08-05,organic,organic_traffic,0.0,1866,324,19
2025-08-05,email,welcome_drip,22.57,2190,146,4
2025-08-05,email,reactivation,22.64,3800,100,4
2025-08-05,email,weekly_newsletter,19.74,3320,83,2
2025-08-05,email,product_update,19.12,5490,183,6
2025-08-06,google_ads,brand_search,126.55,2262,78,2
2025-08-06,google_ads,competitor_kw,220.33,2280,120,4
2025-08-06,google_ads,retargeting_display,123.22,2046,66,2
2025-08-06,google_ads,shopping_feed,159.13,7640,191,7
2025-08-06,meta_ads,lookalike_broad,147.02,1932,84,3
2025-08-06,meta_ads,retargeting_web,206.47,5598,311,9
2025-08-06,meta_ads,video_awareness,110.35,2028,78,1
2025-08-06,meta_ads,lead_gen_form,185.1,4032,112,1
2025-08-06,linkedin,decision_makers,107.08,450,15,0
2025-08-06,linkedin,saas_founders,128.51,1254,33,0
2025-08-06,organic,organic_traffic,0.0,916,357,17
2025-08-06,email,welcome_drip,10.05,1406,38,2
2025-08-06,email,reactivation,21.75,2373,113,5
2025-08-06,email,weekly_newsletter,13.2,1881,57,2
2025-08-06,email,product_update,8.37,1792,56,2
2025-08-07,google_ads,brand_search,284.65,1984,124,4
2025-08-07,google_ads,competitor_kw,107.75,1734,51,1
2025-08-07,google_ads,retargeting_display,135.14,1411,83,4
2025-08-07,google_ads,shopping_feed,279.84,3718,143,5
2025-08-07,meta_ads,lookalike_broad,219.79,5640,141,5
2025-08-07,meta_ads,retargeting_web,82.52,1060,53,0
2025-08-07,meta_ads,video_awareness,155.63,4641,119,4
2025-08-07,meta_ads,lead_gen_form,97.27,5994,162,5
2025-08-07,linkedin,decision_makers,133.73,324,18,0
2025-08-07,linkedin,saas_founders,127.48,340,20,0
2025-08-07,linkedin,enterprise_it,85.99,1092,28,0
2025-08-07,organic,organic_traffic,0.0,2847,110,18
2025-08-07,email,welcome_drip,18.96,3360,96,3
2025-08-07,email,product_update,16.93,5580,155,10
2025-08-08,google_ads,brand_search,174.42,7272,202,4
2025-08-08,google_ads,retargeting_display,228.73,4814,166,6
2025-08-08,google_ads,shopping_feed,110.55,1725,69,3
2025-08-08,meta_ads,lookalike_broad,122.81,2835,189,4
2025-08-08,meta_ads,video_awareness,105.41,3094,91,0
2025-08-08,meta_ads,lead_gen_form,145.01,1920,96,1
2025-08-08,linkedin,decision_makers,97.71,396,18,0
2025-08-08,linkedin,saas_founders,48.05,238,14,0
2025-08-08,organic,organic_traffic,0.0,2106,359,22
2025-08-08,email,welcome_drip,9.27,1677,43,2
2025-08-08,email,weekly_newsletter,20.11,1936,88,3
2025-08-08,email,product_update,19.87,2277,99,4
2025-08-09,google_ads,brand_search,77.82,1300,50,1
2025-08-09,google_ads,retargeting_display,102.27,792,44,0
2025-08-09,google_ads,shopping_feed,64.55,2196,61,2
2025-08-09,meta_ads,lookalike_broad,64.39,1512,54,1
2025-08-09,meta_ads,retargeting_web,53.39,1276,44,1
2025-08-09,meta_ads,lead_gen_form,84.37,1914,66,2
2025-08-09,linkedin,decision_makers,40.02,140,7,0
2025-08-09,linkedin,saas_founders,39.74,105,7,0
2025-08-09,linkedin,enterprise_it,32.79,195,5,0
2025-08-09,organic,organic_traffic,0.0,2475,149,6
2025-08-09,email,welcome_drip,7.94,846,47,3
2025-08-09,email,reactivation,8.47,1716,44,3
2025-08-09,email,weekly_newsletter,6.64,2318,61,4
2025-08-09,email,product_update,7.18,1650,50,2
2025-08-10,google_ads,brand_search,74.0,1122,34,1
2025-08-10,google_ads,competitor_kw,81.24,1065,71,1
2025-08-10,google_ads,retargeting_display,89.56,1290,43,1
2025-08-10,google_ads,shopping_feed,84.5,1260,36,1
2025-08-10,meta_ads,lookalike_broad,44.97,1872,78,2
2025-08-10,meta_ads,retargeting_web,88.16,1376,86,3
2025-08-10,meta_ads,video_awareness,58.35,738,41,1
2025-08-10,meta_ads,lead_gen_form,70.09,3328,104,2
2025-08-10,linkedin,decision_makers,28.04,90,5,0
2025-08-10,linkedin,saas_founders,25.94,240,6,0
2025-08-10,organic,organic_traffic,0.0,1768,287,14
2025-08-10,email,welcome_drip,4.92,561,33,2
2025-08-10,email,reactivation,5.25,714,34,2
2025-08-10,email,weekly_newsletter,8.21,768,32,1
2025-08-10,email,product_update,4.13,858,26,1
2025-08-11,google_ads,brand_search,93.04,2109,57,2
2025-08-11,google_ads,competitor_kw,270.05,5215,149,7
2025-08-11,google_ads,retargeting_display,274.19,4650,186,6
2025-08-11,meta_ads,lookalike_broad,195.63,2680,134,3
2025-08-11,meta_ads,retargeting_web,134.99,2958,87,1
2025-08-11,meta_ads,video_awareness,192.79,10360,280,3
2025-08-11,linkedin,decision_makers,91.5,777,21,0
2025-08-11,linkedin,saas_founders,51.18,374,11,0
2025-08-11,organic,organic_traffic,0.0,1808,317,28
2025-08-11,email,welcome_drip,11.63,1320,60,2
2025-08-11,email,weekly_newsletter,17.31,2860,143,4
2025-08-11,email,product_update,6.64,684,36,1
2025-08-12,google_ads,brand_search,162.06,1184,74,2
2025-08-12,google_ads,competitor_kw,157.26,3379,109,4
2025-08-12,google_ads,retargeting_display,254.86,2616,109,4
2025-08-12,google_ads,shopping_feed,182.37,5160,129,3
2025-08-12,meta_ads,lookalike_broad,202.45,4500,125,4
2025-08-12,meta_ads,video_awareness,218.35,4394,169,3
2025-08-12,meta_ads,lead_gen_form,178.96,2057,121,3
2025-08-12,linkedin,saas_founders,93.43,567,21,0
2025-08-12,linkedin,enterprise_it,112.53,572,22,0
2025-08-12,organic,organic_traffic,0.0,2780,649,29
2025-08-12,email,welcome_drip,21.93,3072,96,5
2025-08-12,email,reactivation,13.67,1012,46,3
2025-08-12,email,weekly_newsletter,16.67,1547,91,7
2025-08-12,email,product_update,20.55,2886,111,5
2025-08-13,google_ads,brand_search,284.4,1800,120,4
2025-08-13,google_ads,competitor_kw,238.18,4410,147,5
2025-08-13,google_ads,retargeting_display,163.13,4008,167,5
2025-08-13,google_ads,shopping_feed,97.28,1458,54,2
2025-08-13,meta_ads,lookalike_broad,70.51,2937,89,1
2025-08-13,meta_ads,retargeting_web,146.88,2714,118,2
2025-08-13,meta_ads,video_awareness,165.06,2180,109,1
2025-08-13,linkedin,decision_makers,134.57,552,24,0
2025-08-13,linkedin,saas_founders,83.25,209,11,0
2025-08-13,linkedin,enterprise_it,63.27,520,13,0
2025-08-13,organic,organic_traffic,0.0,1155,365,27
2025-08-13,email,welcome_drip,18.08,1792,112,3
2025-08-13,email,reactivation,15.74,2232,62,2
2025-08-13,email,weekly_newsletter,18.43,3116,82,5
2025-08-14,google_ads,brand_search,185.43,4284,204,8
2025-08-14,google_ads,competitor_kw,213.97,6554,226,10
2025-08-14,google_ads,retargeting_display,171.45,2108,68,2
2025-08-14,google_ads,shopping_feed,159.74,2244,66,1
2025-08-14,meta_ads,lookalike_broad,140.18,1738,79,1
2025-08-14,meta_ads,retargeting_web,98.06,2379,61,1
2025-08-14,meta_ads,video_awareness,216.1,12460,356,7
2025-08-14,meta_ads,lead_gen_form,114.46,3024,112,3
2025-08-14,linkedin,decision_makers,127.51,1560,39,0
2025-08-14,linkedin,saas_founders,97.96,372,12,0
2025-08-14,linkedin,enterprise_it,48.93,440,11,0
2025-08-14,organic,organic_traffic,0.0,1451,338,26
2025-08-14,email,welcome_drip,17.69,1770,59,2
2025-08-14,email,reactivation,16.25,2314,89,5
2025-08-14,email,weekly_newsletter,9.4,759,33,2
2025-08-14,email,product_update,12.13,2760,92,3
2025-08-15,google_ads,brand_search,283.26,4480,280,9
2025-08-15,google_ads,competitor_kw,251.04,8217,249,9
2025-08-15,google_ads,retargeting_display,168.84,5100,204,6
2025-08-15,google_ads,shopping_feed,219.38,2413,127,3
2025-08-15,meta_ads,lookalike_broad,96.11,2457,63,0
2025-08-15,meta_ads,video_awareness,109.56,2046,93,2
2025-08-15,meta_ads,lead_gen_form,116.75,2886,78,2
2025-08-15,linkedin,decision_makers,69.53,455,13,0
2025-08-15,linkedin,saas_founders,135.69,1404,36,0
2025-08-15,linkedin,enterprise_it,134.5,1085,31,0
2025-08-15,organic,organic_traffic,0.0,2996,705,7
2025-08-15,email,welcome_drip,8.22,1188,33,1
2025-08-15,email,reactivation,7.44,1632,48,1
2025-08-15,email,weekly_newsletter,17.39,1932,69,2
2025-08-15,email,product_update,9.48,2880,90,5
2025-08-16,google_ads,brand_search,87.64,1496,44,0
2025-08-16,google_ads,retargeting_display,110.48,2100,100,2
2025-08-16,meta_ads,lookalike_broad,66.89,966,46,0
2025-08-16,meta_ads,retargeting_web,88.75,1323,63,2
2025-08-16,meta_ads,video_awareness,50.03,2964,78,1
2025-08-16,linkedin,decision_makers,36.78,124,4,0
2025-08-16,linkedin,enterprise_it,25.64,72,3,0
2025-08-16,organic,organic_traffic,0.0,762,731,19
2025-08-16,email,welcome_drip,7.95,980,35,1
2025-08-16,email,reactivation,7.13,1190,35,1
2025-08-16,email,weekly_newsletter,5.14,1786,47,1
2025-08-16,email,product_update,9.09,1584,48,2
2025-08-17,google_ads,brand_search,91.48,1440,60,1
2025-08-17,google_ads,competitor_kw,41.46,920,23,0
2025-08-17,google_ads,shopping_feed,47.54,1450,58,2
2025-08-17,meta_ads,lookalike_broad,33.66,1034,47,0
2025-08-17,meta_ads,video_awareness,90.19,1961,53,2
2025-08-17,meta_ads,lead_gen_form,50.61,1188,33,0
2025-08-17,linkedin,decision_makers,54.11,442,17,0
2025-08-17,linkedin,saas_founders,33.99,88,4,0
2025-08-17,linkedin,enterprise_it,19.89,136,4,0
2025-08-17,organic,organic_traffic,0.0,2926,661,12
2025-08-17,email,reactivation,8.26,405,27,2
2025-08-17,email,weekly_newsletter,8.29,672,32,1
2025-08-17,email,product_update,2.76,456,12,0
2025-08-18,google_ads,brand_search,234.7,2128,112,3
2025-08-18,google_ads,competitor_kw,268.02,3116,164,5
2025-08-18,google_ads,retargeting_display,168.05,1264,79,3
2025-08-18,google_ads,shopping_feed,205.04,2465,85,3
2025-08-18,meta_ads,lookalike_broad,75.3,1775,71,1
2025-08-18,meta_ads,retargeting_web,130.8,3536,104,4
2025-08-18,meta_ads,video_awareness,165.11,3672,102,2
2025-08-18,meta_ads,lead_gen_form,227.36,4118,142,1
2025-08-18,linkedin,decision_makers,103.68,714,34,0
2025-08-18,linkedin,saas_founders,62.85,160,10,0
2025-08-18,linkedin,enterprise_it,63.44,442,13,0
2025-08-18,organic,organic_traffic,0.0,1024,351,13
2025-08-18,email,welcome_drip,20.85,3567,123,3
2025-08-18,email,reactivation,10.99,1680,42,2
2025-08-18,email,weekly_newsletter,17.28,6194,163,6
2025-08-18,email,product_update,11.94,1185,79,6
2025-08-19,google_ads,brand_search,101.09,4464,124,3
2025-08-19,google_ads,competitor_kw,282.32,2816,128,4
2025-08-19,google_ads,shopping_feed,263.64,3750,250,8
2025-08-19,meta_ads,lookalike_broad,214.86,8970,390,4
2025-08-19,meta_ads,retargeting_web,97.5,2275,65,0
2025-08-19,meta_ads,video_awareness,91.81,2400,150,2
2025-08-19,meta_ads,lead_gen_form,97.42,3045,105,3
2025-08-19,linkedin,decision_makers,121.35,495,15,0
2025-08-19,linkedin,saas_founders,125.95,595,17,0
2025-08-19,linkedin,enterprise_it,61.73,448,14,0
2025-08-19,organic,organic_traffic,0.0,1616,526,15
2025-08-19,email,welcome_drip,7.18,456,24,1
2025-08-19,email,weekly_newsletter,17.8,3717,177,9
2025-08-19,email,product_update,19.29,3270,109,3
2025-08-20,google_ads,brand_search,192.69,2002,77,3
2025-08-20,google_ads,retargeting_display,280.56,5611,181,7
2025-08-20,google_ads,shopping_feed,98.84,1952,61,2
2025-08-20,meta_ads,lookalike_broad,134.2,3936,246,2
2025-08-20,meta_ads,retargeting_web,70.29,1386,63,1
2025-08-20,meta_ads,video_awareness,209.76,8856,246,4
2025-08-20,meta_ads,lead_gen_form,226.05,8058,237,4
2025-08-20,linkedin,saas_founders,85.8,357,17,0
2025-08-20,linkedin,enterprise_it,81.67,576,16,0
2025-08-20,organic,organic_traffic,0.0,1906,608,29
2025-08-20,email,reactivation,14.61,3102,94,6
2025-08-20,email,weekly_newsletter,11.78,1512,54,2
2025-08-20,email,product_update,7.25,459,27,2
2025-08-21,google_ads,brand_search,220.72,8532,237,6
2025-08-21,google_ads,competitor_kw,225.54,2522,97,3
2025-08-21,google_ads,retargeting_display,155.52,1224,68,2
2025-08-21,google_ads,shopping_feed,279.52,6119,211,10
2025-08-21,meta_ads,lookalike_broad,97.17,4120,103,3
2025-08-21,meta_ads,retargeting_web,215.15,4272,178,4
2025-08-21,meta_ads,video_awareness,69.08,1120,40,1
2025-08-21,meta_ads,lead_gen_form,121.53,2205,147,5
2025-08-21,linkedin,decision_makers,111.15,1056,33,0
2025-08-21,linkedin,saas_founders,88.04,594,27,0
2025-08-21,linkedin,enterprise_it,121.93,570,19,0
2025-08-21,organic,organic_traffic,0.0,2370,460,18
2025-08-21,email,welcome_drip,7.01,1530,51,2
2025-08-21,email,reactivation,11.37,1128,47,3
2025-08-21,email,weekly_newsletter,21.34,4925,197,14
2025-08-21,email,product_update,8.37,750,30,2
2025-08-22,google_ads,brand_search,210.75,1530,102,2
2025-08-22,google_ads,competitor_kw,243.85,4720,236,8
2025-08-22,google_ads,retargeting_display,120.18,1515,101,3
2025-08-22,google_ads,shopping_feed,158.44,1659,79,3
2025-08-22,meta_ads,lookalike_broad,74.23,988,52,0
2025-08-22,meta_ads,retargeting_web,215.95,5757,303,6
2025-08-22,meta_ads,video_awareness,103.98,2632,94,2
2025-08-22,meta_ads,lead_gen_form,193.58,4075,163,1
2025-08-22,linkedin,decision_makers,84.93,481,13,0
2025-08-22,linkedin,saas_founders,123.03,495,15,0
2025-08-22,linkedin,enterprise_it,75.06,594,18,0
2025-08-22,organic,organic_traffic,0.0,2543,193,29
2025-08-22,email,welcome_drip,16.38,4544,142,5
2025-08-22,email,reactivation,6.06,391,23,1
2025-08-22,email,weekly_newsletter,10.76,1300,50,2
2025-08-22,email,product_update,7.66,816,48,3
2025-08-23,google_ads,competitor_kw,106.01,1755,45,1
2025-08-23,google_ads,retargeting_display,91.5,1120,70,3
2025-08-23,google_ads,shopping_feed,56.8,1944,54,2
2025-08-23,meta_ads,lookalike_broad,90.64,2000,50,1
2025-08-23,meta_ads,video_awareness,73.22,1740,58,1
2025-08-23,meta_ads,lead_gen_form,46.67,624,26,0
2025-08-23,linkedin,decision_makers,40.16,119,7,0
2025-08-23,organic,organic_traffic,0.0,1177,734,7
2025-08-23,email,welcome_drip,2.55,589,19,1
2025-08-23,email,weekly_newsletter,3.08,532,28,2
2025-08-23,email,product_update,3.88,840,35,1
2025-08-24,google_ads,brand_search,37.36,936,39,0
2025-08-24,google_ads,competitor_kw,48.8,374,22,0
2025-08-24,google_ads,retargeting_display,74.92,1287,33,1
2025-08-24,google_ads,shopping_feed,86.29,1628,44,1
2025-08-24,meta_ads,lookalike_broad,51.56,1058,46,1
2025-08-24,meta_ads,retargeting_web,73.05,3150,126,1
2025-08-24,meta_ads,video_awareness,30.46,975,39,1
